label,Rx39,Ry39,Rz39,Ry40,Rz40,Ry41,Rz41,Ry42,Rz44,Rz45,Rz46,Rz48,Rz49,Rz50,Rz52,Rz53,Rz54,Rz56,Rz57,Rz58
2,-11.5967,-5.47395,-37.4167,-6.91763,-30.3717,60.6977,17.5125,6.38953,9.76697,44.8933,22.4467,-103.947,-103.947,-103.947,-74.4908,-74.4908,-74.4908,10.7684,10.7684,10.7684
2,-3.23467,-22.0882,-24.5194,-7.83311,-34.0802,58.8698,13.8032,7.63677,-29.1886,30.168,15.084,-71.9799,-71.9799,-71.9799,-8.17564,-8.17564,-8.17564,-44.736,-44.736,-44.736
3,0.0390479,33.8444,-31.8317,-28.7794,-58.2344,16.9788,-10.3474,19.1916,-77.8056,-70.7458,-35.3729,-2.63188,-2.63188,-2.63188,-0.349598,-0.349598,-0.349598,4.05498,4.05498,4.05498
3,35.5026,4.00922,13.0776,-11.9841,-54.3632,50.5666,-6.47628,30.7284,9.63365,8.09031,4.04516,12.548,12.548,12.548,-2.81993,-2.81993,-2.81993,-89.5129,-89.5129,-89.5129
4,21.9127,-11.4285,-19.5519,-45.5975,-29.4706,-16.658,18.4139,13.6772,7.94274,46.6825,23.3413,3.56831,3.56831,3.56831,6.10919,6.10919,6.10919,-64.9647,-64.9647,-64.9647
1,-9.93026,10.8015,-49.4487,-7.83928,-48.5145,58.857,-0.631694,-58.4604,-68.9776,-32.9902,-16.4951,-66.6475,-66.6475,-66.6475,-5.59656,-5.59656,-5.59656,-49.4406,-49.4406,-49.4406
2,9.40243,-10.2726,-45.1678,-61.6189,-36.9576,-48.7037,10.9298,32.7337,-96.7404,-29.7261,-14.863,6.08145,6.08145,6.08145,-87.6551,-87.6551,-87.6551,-56.3044,-56.3044,-56.3044
1,10.2252,10.3505,-51.4518,-25.5813,-27.7805,23.3707,20.1068,56.6833,35.7827,38.4845,19.2422,-70.1187,-70.1187,-70.1187,-83.8851,-83.8851,-83.8851,-70.6217,-70.6217,-70.6217
4,-12.4651,-1.51472,-61.4611,-40.8587,-41.2071,-7.18578,6.67711,23.4381,8.94931,29.7849,14.8925,5.58134,5.58134,5.58134,-67.4938,-67.4938,-67.4938,-0.403507,-0.403507,-0.403507
2,-11.9284,-1.23861,-38.7642,-5.74691,-30.5979,63.039,17.2863,7.87084,8.50193,49.4166,24.7083,-108.008,-108.008,-108.008,-77.3009,-77.3009,-77.3009,7.98392,7.98392,7.98392
2,5.58335,-3.29865,-62.8894,-53.5088,-38.3366,-32.4834,9.5506,19.722,-85.1939,-20.3731,-10.1866,-74.538,-74.538,-74.538,-51.2591,-51.2591,-51.2591,15.049,15.049,15.049
4,38.0541,8.97398,-16.3354,-35.0216,-25.5655,4.49151,22.3216,3.58391,-104.993,176.055,88.0277,1.67397,1.67397,1.67397,7.1002,7.1002,7.1002,17.8726,17.8726,17.8726
4,27.5761,-9.06176,-27.1982,-42.5696,-32.0746,-10.6024,15.8097,11.5432,13.2029,48.1814,24.0907,8.90284,8.90284,8.90284,10.2668,10.2668,10.2668,-70.5564,-70.5564,-70.5564
5,7.45507,6.8304,40.9298,-50.8117,-19.3218,-0.266399,6.4479,18.0734,0.938003,0.938003,0.938003,2.08463,2.08463,2.08463,4.46435,4.46435,4.46435,3.38334,3.38334,3.38334
4,13.4274,-6.08595,-17.2728,-7.94697,-55.1607,58.641,-7.27363,1.23222,34.4779,11.5468,5.7734,16.9347,16.9347,16.9347,17.2401,17.2401,17.2401,18.7826,18.7826,18.7826
1,8.26095,23.2772,-57.0857,-69.367,-30.4398,-64.201,17.4477,-20.5348,-79.1909,-2.41776,-1.20888,-78.1638,-78.1638,-78.1638,-60.8577,-60.8577,-60.8577,-53.9933,-53.9933,-53.9933
1,19.3196,-11.8678,-23.1186,-27.443,-54.4636,19.6495,-6.57656,66.2607,-61.4577,-40.9622,-20.4811,4.37861,4.37861,4.37861,-63.8375,-63.8375,-63.8375,-65.7878,-65.7878,-65.7878
2,11.1251,-8.98004,-47.681,-62.7524,-37.5606,-50.9708,10.3269,32.796,-94.1823,-31.76,-15.88,0.690039,0.690039,0.690039,-88.8891,-88.8891,-88.8891,-58.0577,-58.0577,-58.0577
2,2.05203,-6.52198,-37.2404,-47.3695,-34.6705,-20.2048,13.2171,20.7218,7.77052,27.0419,13.521,-66.2159,-66.2159,-66.2159,-70.9532,-70.9532,-70.9532,-59.9734,-59.9734,-59.9734
1,18.346,-6.05979,-32.4393,-24.1008,-52.5776,26.333,-4.69053,63.3478,-78.7625,-56.9549,-28.4775,3.6942,3.6942,3.6942,-62.9486,-62.9486,-62.9486,-71.8522,-71.8522,-71.8522
1,23.8527,-0.481341,-18.7604,-24.7156,-48.3792,25.1039,-0.492076,64.2651,-76.3015,-58.9169,-29.4584,-14.133,-14.133,-14.133,-65.9312,-65.9312,-65.9312,-70.8888,-70.8888,-70.8888
2,-6.86105,1.62078,-41.3396,-5.35616,-30.4354,63.8203,17.4488,5.93082,-9.37599,46.2739,23.1369,-96.7609,-96.7609,-96.7609,-69.5264,-69.5264,-69.5264,12.2708,12.2708,12.2708
1,-5.54306,-0.631478,-36.7165,-8.84013,-55.2716,56.853,-7.38763,-69.5873,-75.7763,-44.2243,-22.1122,-65.4226,-65.4226,-65.4226,0.743586,0.743586,0.743586,-47.4934,-47.4934,-47.4934
4,37.8763,7.55092,-23.0797,-44.2015,-24.5613,-13.8685,23.3259,2.31119,-101.635,166.082,83.041,-1.48226,-1.48226,-1.48226,8.84112,8.84112,8.84112,22.5316,22.5316,22.5316
1,12.0135,31.8245,-61.752,-64.1747,-38.1951,-53.8171,9.69238,-12.6493,-85.4985,4.5616,2.2808,-80.2292,-80.2292,-80.2292,-62.0129,-62.0129,-62.0129,-56.3651,-56.3651,-56.3651
2,3.64907,20.3811,-56.7769,-15.7341,-16.0445,43.0677,31.8395,9.97773,-123.54,-83.058,-41.529,-49.9133,-49.9133,-49.9133,-6.88211,-6.88211,-6.88211,13.0039,13.0039,13.0039
4,-11.3689,-2.95508,-58.3503,-41.4096,-41.1289,-8.28741,6.75533,23.5317,7.02644,29.7712,14.8856,5.62128,5.62128,5.62128,-67.2153,-67.2153,-67.2153,2.91865,2.91865,2.91865
4,7.98759,-1.75066,-26.573,-39.6342,-32.1752,-4.73366,15.7123,2.99535,0.976109,27.4286,13.7143,8.0732,8.0732,8.0732,-57.884,-57.884,-57.884,5.57554,5.57554,5.57554
2,-1.02004,-17.509,-25.5188,-6.427,-34.5005,61.6793,13.3836,8.84271,12.8056,33.1009,16.5504,6.17695,6.17695,6.17695,-81.9499,-81.9499,-81.9499,-42.6399,-42.6399,-42.6399
4,-3.7029,-1.05817,-55.9248,-36.0488,-37.3368,2.43839,10.5465,15.9583,19.1045,38.2044,19.1022,7.97366,7.97366,7.97366,-68.1231,-68.1231,-68.1231,4.38953,4.38953,4.38953
2,7.48213,-11.8986,-34.5129,-61.21,-34.2169,-47.8831,13.667,32.7466,-86.0604,-28.7805,-14.3903,6.76786,6.76786,6.76786,-85.0567,-85.0567,-85.0567,-52.5481,-52.5481,-52.5481
4,15.2406,3.3182,-50.8947,-36.5669,-33.2633,1.39986,14.6242,10.1612,9.53495,56.4424,28.2212,-71.6329,-71.6329,-71.6329,-18.5461,-18.5461,-18.5461,17.9102,17.9102,17.9102
5,6.45832,5.99805,42.8571,-51.9447,-22.8639,-2.53287,2.90551,8.47807,-3.91695,-3.91695,-3.91695,0.864531,0.864531,0.864531,2.55054,2.55054,2.55054,5.03492,5.03492,5.03492
1,5.79954,-5.37835,-52.0371,-21.1123,-51.5389,32.3097,-3.65181,52.0495,18.3225,12.8635,6.43176,-68.1278,-68.1278,-68.1278,-60.572,-60.572,-60.572,-72.5077,-72.5077,-72.5077
2,3.63813,-3.015,-60.2868,-53.2669,-38.7996,-31.9995,9.08767,21.3149,-86.7328,-18.2265,-9.11323,-73.8216,-73.8216,-73.8216,-51.6185,-51.6185,-51.6185,14.2056,14.2056,14.2056
4,22.3391,-10.7631,-19.0893,-45.6585,-29.2162,-16.78,18.6683,13.3767,8.67858,48.2643,24.1322,4.53247,4.53247,4.53247,6.8678,6.8678,6.8678,-63.5361,-63.5361,-63.5361
2,1.07672,2.86571,-40.5707,-2.84188,-31.4362,68.8497,16.4479,9.3382,-106.441,-55.4415,-27.7208,10.2352,10.2352,10.2352,16.602,16.602,16.602,-32.5273,-32.5273,-32.5273
4,-1.46437,-5.9489,-44.1665,-41.8069,-38.3731,-9.08092,9.51107,19.8053,1.67757,34.8124,17.4062,5.86595,5.86595,5.86595,-63.2855,-63.2855,-63.2855,3.65873,3.65873,3.65873
4,16.3993,-2.20497,-34.7566,-48.5408,-36.8077,-22.5476,11.08,15.9471,-22.6723,49.2451,24.6225,10.0152,10.0152,10.0152,-59.9125,-59.9125,-59.9125,6.14,6.14,6.14
4,-8.84261,-1.41238,-43.5311,-43.7616,-45.8398,-12.9874,2.04329,21.6539,36.3796,50.5046,25.2523,8.15717,8.15717,8.15717,-63.6691,-63.6691,-63.6691,10.0542,10.0542,10.0542
2,1.68018,-9.03165,-24.2662,-26.0452,-20.4412,22.4432,27.4428,16.0962,-59.4982,-16.2035,-8.10177,-55.1577,-55.1577,-55.1577,-53.1523,-53.1523,-53.1523,-46.2987,-46.2987,-46.2987
1,10.7293,22.1346,-56.105,-64.0338,-28.7019,-53.5345,19.1855,-9.15881,-77.2391,-0.0422737,-0.0211369,-76.8878,-76.8878,-76.8878,-62.9402,-62.9402,-62.9402,-55.972,-55.972,-55.972
2,3.91918,-3.06235,-60.1312,-53.3297,-38.6785,-32.1251,9.20879,20.6957,-86.4067,-18.673,-9.33648,-73.724,-73.724,-73.724,-51.4917,-51.4917,-51.4917,14.3097,14.3097,14.3097
4,3.36631,-23.7083,-16.7086,-37.1916,-35.0342,0.15267,12.8492,17.5834,-9.80369,36.1329,18.0665,-4.9844,-4.9844,-4.9844,-22.118,-22.118,-22.118,-75.2938,-75.2938,-75.2938
3,4.53838,31.5199,-38.4468,-28.3941,-58.6095,17.7489,-10.7224,15.5476,-76.7479,-70.6022,-35.3011,5.20895,5.20895,5.20895,7.98958,7.98958,7.98958,6.22931,6.22931,6.22931
1,8.77712,20.7775,-51.8674,-53.2263,-31.6329,-31.9194,16.2545,7.97379,-78.3592,-1.43182,-0.715911,-76.5939,-76.5939,-76.5939,-62.1402,-62.1402,-62.1402,-56.3577,-56.3577,-56.3577
2,-5.4092,-30.2916,-14.6776,-8.66764,-38.0894,57.1982,9.79461,4.35337,9.35657,49.8136,24.9068,-78.9791,-78.9791,-78.9791,0.611793,0.611793,0.611793,-50.0508,-50.0508,-50.0508
1,7.13874,-10.5013,-42.2514,-20.7827,-64.3965,32.9677,-16.5123,-32.0352,-102.156,-13.4399,-6.71993,-68.9253,-68.9253,-68.9253,-21.2209,-21.2209,-21.2209,-48.4746,-48.4746,-48.4746
2,2.45671,-7.35887,-34.106,-45.4223,-30.2333,-16.3119,17.6509,17.688,2.29772,27.5404,13.7702,-63.8703,-63.8703,-63.8703,-67.8038,-67.8038,-67.8038,-57.7188,-57.7188,-57.7188
3,37.2785,-6.46945,15.4196,-11.8797,-54.4023,50.7749,-6.51543,29.464,-2.74419,15.1445,7.57223,2.06811,2.06811,2.06811,-14.3241,-14.3241,-14.3241,-86.7383,-86.7383,-86.7383
3,-2.83114,17.1622,-56.5014,-24.6541,-57.6018,25.2294,-9.71464,16.553,-78.2177,-70.8689,-35.4345,9.12891,9.12891,9.12891,-7.44702,-7.44702,-7.44702,-21.0046,-21.0046,-21.0046
3,43.6026,11.0046,14.7028,-10.7171,-55.8148,53.101,-7.92798,37.4386,-28.5499,2.03188,1.01594,0.933098,0.933098,0.933098,-3.2332,-3.2332,-3.2332,-76.6455,-76.6455,-76.6455
1,-7.01485,1.15096,-41.3546,-8.17132,-53.9768,58.1903,-6.09273,-64.1485,-73.9799,-44.7884,-22.3942,-66.484,-66.484,-66.484,-2.71948,-2.71948,-2.71948,-48.4826,-48.4826,-48.4826
1,23.058,-4.86876,-18.0613,-24.7965,-48.4673,24.9424,-0.580276,64.705,-76.9061,-55.262,-27.631,-13.2621,-13.2621,-13.2621,-65.3104,-65.3104,-65.3104,-70.4456,-70.4456,-70.4456
1,17.4165,-11.396,-24.4169,-27.0401,-54.3696,20.4553,-6.48253,66.4222,-62.2359,-39.6624,-19.8312,3.36658,3.36658,3.36658,-63.6851,-63.6851,-63.6851,-65.7217,-65.7217,-65.7217
4,-11.9528,0.655601,-62.4695,-40.5605,-41.371,-6.58532,6.51172,22.4081,-13.6995,1.3089,0.654452,3.80075,3.80075,3.80075,-67.0422,-67.0422,-67.0422,-3.51219,-3.51219,-3.51219
4,-11.6739,0.286644,-62.2743,-40.5441,-41.1316,-6.55258,6.75115,22.291,-13.6022,2.01005,1.00502,3.59636,3.59636,3.59636,-67.0533,-67.0533,-67.0533,-3.37361,-3.37361,-3.37361
3,45.4194,13.8883,15.276,-12.4228,-54.4297,49.6896,-6.54285,38.1385,-13.4853,3.12643,1.56322,3.08251,3.08251,3.08251,-0.885771,-0.885771,-0.885771,-80.6437,-80.6437,-80.6437
1,-10.6517,2.83487,-42.0059,-7.37952,-53.2413,59.7738,-5.35724,-65.3461,-72.9453,-42.7607,-21.3803,-66.37,-66.37,-66.37,-3.37432,-3.37432,-3.37432,-48.5294,-48.5294,-48.5294
4,34.6599,6.33539,-25.288,-49.8894,-21.3206,-25.2444,26.5666,2.72543,-87.6593,169.701,84.8506,-35.1903,-35.1903,-35.1903,-7.25079,-7.25079,-7.25079,22.8904,22.8904,22.8904
5,7.1682,8.05212,39.0036,-51.3805,-19.4319,-1.4041,6.33783,18.9767,2.60502,2.60502,2.60502,2.66909,2.66909,2.66909,5.31232,5.31232,5.31232,6.28781,6.28781,6.28781
2,8.03567,-9.77901,-32.9098,-60.6607,-35.0852,-46.7871,12.8025,32.0824,-86.8376,-27.596,-13.798,14.6469,14.6469,14.6469,-82.6694,-82.6694,-82.6694,-53.6442,-53.6442,-53.6442
3,27.5988,14.341,-66.5949,-52.9082,-40.811,-31.2814,7.07302,-5.72272,30.703,2.14042,1.07021,3.03521,3.03521,3.03521,-73.3287,-73.3287,-73.3287,-93.5512,-93.5512,-93.5512
2,-5.73586,-2.84458,-43.7512,-56.6698,-42.9677,-38.8032,4.91578,20.2083,7.18091,18.2845,9.14223,-70.0441,-70.0441,-70.0441,-74.8595,-74.8595,-74.8595,-57.7644,-57.7644,-57.7644
4,20.5938,-1.27454,-21.3613,-8.58891,-58.8308,57.3569,-10.9438,1.94876,15.127,-3.95276,-1.97638,16.9962,16.9962,16.9962,18.3684,18.3684,18.3684,13.552,13.552,13.552
4,-4.10794,-1.82117,-55.6702,-35.7907,-37.2663,2.95459,10.6169,16.1351,26.5567,40.6176,20.3088,8.25125,8.25125,8.25125,-67.9335,-67.9335,-67.9335,4.99417,4.99417,4.99417
2,-3.37627,-22.155,-23.9892,-7.95302,-34.1387,58.63,13.7447,7.61405,-28.9222,30.3924,15.1962,-72.306,-72.306,-72.306,-8.21142,-8.21142,-8.21142,-44.9258,-44.9258,-44.9258
2,-2.62577,-1.66304,-31.2019,-0.896004,-33.2909,72.7414,14.5932,13.5467,-93.5078,-58.0423,-29.0211,-8.67502,-8.67502,-8.67502,-79.3893,-79.3893,-79.3893,2.18295,2.18295,2.18295
4,-12.6326,-0.214104,-63.611,-40.6842,-41.2239,-6.83275,6.65877,23.2284,4.95223,24.8765,12.4382,4.68992,4.68992,4.68992,-67.1297,-67.1297,-67.1297,-2.97838,-2.97838,-2.97838
1,2.38372,1.60537,-42.7049,-21.4205,-45.1391,31.6931,2.74812,58.5785,35.6378,19.3229,9.66144,-70.8004,-70.8004,-70.8004,-68.1469,-68.1469,-68.1469,-74.8068,-74.8068,-74.8068
4,2.71803,-24.2509,-15.7754,-37.1782,-34.9936,0.177203,12.8903,17.3463,-9.35005,38.6812,19.3406,-5.46901,-5.46901,-5.46901,-25.8584,-25.8584,-25.8584,-78.5869,-78.5869,-78.5869
1,-3.76403,1.59866,-38.8373,-10.7162,-54.9696,53.1007,-7.08548,-53.7201,-75.1359,-48.3935,-24.1967,-66.4206,-66.4206,-66.4206,-1.63181,-1.63181,-1.63181,-48.6741,-48.6741,-48.6741
2,-7.53796,6.52243,-55.0027,-49.8813,-44.7597,-25.2302,3.12444,33.0292,-84.8002,-39.2959,-19.648,-74.573,-74.573,-74.573,-12.2311,-12.2311,-12.2311,-91.2352,-91.2352,-91.2352
2,-4.76098,-17.4409,-29.8668,-4.74239,-33.3525,65.0484,14.5317,9.44805,15.2119,34.3299,17.165,2.2804,2.2804,2.2804,-80.7761,-80.7761,-80.7761,-42.6263,-42.6263,-42.6263
2,-13.8593,-3.8269,-42.1459,-4.80397,-30.7531,64.9246,17.1312,6.73436,12.8554,44.7903,22.3951,-107.413,-107.413,-107.413,-76.4847,-76.4847,-76.4847,8.13647,8.13647,8.13647
3,2.22823,30.964,-44.1947,-28.887,-59.0554,16.7632,-11.1683,14.7105,-77.0172,-68.9199,-34.4599,5.23198,5.23198,5.23198,8.76236,8.76236,8.76236,7.88864,7.88864,7.88864
1,0.677901,8.24614,-42.2446,-22.3937,-54.5189,29.7467,-6.63123,37.6606,-110.316,-25.7206,-12.8603,-42.0965,-42.0965,-42.0965,-5.10301,-5.10301,-5.10301,-49.8871,-49.8871,-49.8871
2,-2.48108,-1.53335,-31.0031,-0.89249,-33.324,72.7484,14.5601,13.5485,-93.5415,-58.0392,-29.0196,-8.65032,-8.65032,-8.65032,-79.4056,-79.4056,-79.4056,2.25122,2.25122,2.25122
3,4.2048,14.1679,-53.5089,-28.1959,-59.2093,18.146,-11.322,16.5322,-75.3589,-66.8828,-33.4414,4.49601,4.49601,4.49601,10.2539,10.2539,10.2539,8.94856,8.94856,8.94856
2,-3.37011,-22.1193,-23.9243,-7.95324,-34.1381,58.6295,13.7453,7.60792,-29.0295,30.4504,15.2252,-72.3059,-72.3059,-72.3059,-8.24252,-8.24252,-8.24252,-44.9725,-44.9725,-44.9725
2,-5.76802,2.45896,-49.0843,-55.7114,-42.9588,-36.8891,4.92861,20.5039,13.0543,24.9152,12.4576,-70.9983,-70.9983,-70.9983,-75.5635,-75.5635,-75.5635,-58.5773,-58.5773,-58.5773
2,-2.82887,-20.1448,-24.7997,-5.45919,-37.1429,63.6149,10.7413,8.18072,31.0879,37.1062,18.5531,8.27126,8.27126,8.27126,-84.0561,-84.0561,-84.0561,-45.2593,-45.2593,-45.2593
4,-3.64106,-0.804507,-56.1262,-36.2152,-37.2338,2.10563,10.6494,15.9043,16.861,37.1184,18.5592,7.75377,7.75377,7.75377,-68.3734,-68.3734,-68.3734,3.88158,3.88158,3.88158
2,2.76352,-8.29941,-28.6473,-29.5441,-22.5146,15.445,25.3695,14.7578,-28.0853,6.99644,3.49822,-57.5188,-57.5188,-57.5188,-58.5385,-58.5385,-58.5385,-49.8454,-49.8454,-49.8454
1,2.58519,18.4871,-43.3394,-23.0789,-54.5696,28.3755,-6.68194,89.1598,-75.3518,-56.3549,-28.1774,-66.5747,-66.5747,-66.5747,0.220163,0.220163,0.220163,-50.5658,-50.5658,-50.5658
2,14.281,-9.36103,-47.4617,-61.8315,-36.8876,-49.1289,10.9998,34.5581,-97.0707,-31.8647,-15.9324,1.40279,1.40279,1.40279,-86.358,-86.358,-86.358,-56.657,-56.657,-56.657
4,-3.65409,-0.873842,-55.9438,-36.1657,-37.3263,2.20461,10.557,15.916,18.0301,37.9998,18.9999,7.7289,7.7289,7.7289,-68.3292,-68.3292,-68.3292,4.03832,4.03832,4.03832
4,24.2421,1.51945,-46.5244,-37.5619,-29.4401,-0.59001,18.4473,6.27601,-13.0034,55.236,27.618,-65.1723,-65.1723,-65.1723,-0.266156,-0.266156,-0.266156,22.7824,22.7824,22.7824
4,4.54704,-13.3283,-22.6302,-3.8109,-55.7576,66.913,-7.87041,3.05443,13.2911,28.9175,14.4588,5.59781,5.59781,5.59781,6.28652,6.28652,6.28652,34.6571,34.6571,34.6571
1,21.5996,-2.6639,-31.6981,-24.9405,-44.3232,24.6535,3.56386,62.7478,-78.2631,-55.359,-27.6795,3.90115,3.90115,3.90115,-70.2227,-70.2227,-70.2227,-70.2431,-70.2431,-70.2431
4,-4.53155,1.54322,-45.4955,-44.0392,-44.6053,-13.5424,3.27817,20.716,35.5895,54.2605,27.1302,7.53747,7.53747,7.53747,-63.7882,-63.7882,-63.7882,8.75435,8.75435,8.75435
1,5.07384,-5.99604,-51.3855,-21.2064,-51.4374,32.1215,-3.55033,51.5024,18.4214,14.6029,7.30147,-68.5024,-68.5024,-68.5024,-60.41,-60.41,-60.41,-72.7292,-72.7292,-72.7292
3,41.0565,-8.37982,18.2245,-16.0855,-58.273,42.3633,-10.386,24.7467,0.37568,16.7094,8.3547,-1.0476,-1.0476,-1.0476,-30.8965,-30.8965,-30.8965,-63.5579,-63.5579,-63.5579
1,9.90514,-7.61233,-42.8203,-26.9413,-26.6026,20.6516,21.2845,59.0015,32.926,49.7574,24.8787,-69.0354,-69.0354,-69.0354,-77.8658,-77.8658,-77.8658,-68.7439,-68.7439,-68.7439
2,-5.72963,7.86387,-49.8441,-54.0625,-44.1981,-33.592,3.68599,32.6647,-86.5213,-40.7395,-20.3698,-71.1006,-71.1006,-71.1006,-3.93211,-3.93211,-3.93211,-78.7726,-78.7726,-78.7726
3,3.69487,31.1983,-37.6616,-28.3222,-58.6404,17.8928,-10.7533,15.7677,-76.9536,-70.6229,-35.3115,5.12239,5.12239,5.12239,7.70409,7.70409,7.70409,5.27354,5.27354,5.27354
2,-8.85022,-4.18637,-42.168,-6.09266,-29.5283,62.3473,18.356,6.57843,4.01451,44.9507,22.4754,-100.831,-100.831,-100.831,-73.5275,-73.5275,-73.5275,10.7174,10.7174,10.7174
1,12.2275,31.9203,-55.4661,-51.3429,-43.9908,-28.1534,3.8967,15.3064,-91.6726,9.2554,4.6277,-81.0828,-81.0828,-81.0828,-62.0056,-62.0056,-62.0056,-55.4094,-55.4094,-55.4094
1,9.0392,10.028,-50.4313,-24.4745,-31.882,25.5844,16.0052,57.6106,36.2215,35.2814,17.6407,-69.9883,-69.9883,-69.9883,-81.0511,-81.0511,-81.0511,-71.4515,-71.4515,-71.4515
1,-11.367,2.93112,-42.0778,-7.034,-53.062,60.4649,-5.17799,-65.7292,-72.8421,-41.741,-20.8705,-66.4218,-66.4218,-66.4218,-3.52116,-3.52116,-3.52116,-48.5568,-48.5568,-48.5568
4,24.1903,-9.63901,-17.9445,-45.5481,-29.5848,-16.5594,18.2996,13.2862,9.17602,49.5201,24.76,5.28736,5.28736,5.28736,6.71577,6.71577,6.71577,-62.4082,-62.4082,-62.4082
1,14.595,-14.0345,-26.0692,-26.8882,-61.0951,20.7591,-13.208,65.0696,-62.0818,-43.3349,-21.6674,4.8644,4.8644,4.8644,-60.1587,-60.1587,-60.1587,-67.2304,-67.2304,-67.2304
1,12.2061,31.6554,-62.2222,-63.1086,-36.7003,-51.685,11.1872,-10.6328,-85.2548,4.61914,2.30957,-80.2062,-80.2062,-80.2062,-61.9585,-61.9585,-61.9585,-56.597,-56.597,-56.597
2,7.45488,-11.9327,-34.5621,-61.2105,-34.2105,-47.8841,13.6734,32.7438,-86.0494,-28.7922,-14.3961,6.77049,6.77049,6.77049,-85.1601,-85.1601,-85.1601,-52.5717,-52.5717,-52.5717
1,-5.61532,-0.693203,-36.1785,-8.49563,-55.2452,57.5421,-7.36124,-69.5121,-76.2183,-44.3601,-22.1801,-65.4158,-65.4158,-65.4158,1.31702,1.31702,1.31702,-47.1536,-47.1536,-47.1536
4,10.7851,-1.72467,-36.1196,-37.8699,-41.8878,-1.20308,5.99615,12.25,11.8714,57.6443,28.8222,-74.2899,-74.2899,-74.2899,-1.88339,-1.88339,-1.88339,20.1538,20.1538,20.1538
1,23.3067,-2.05362,-18.2457,-24.5764,-48.9899,25.3825,-1.10277,64.4112,-76.8003,-57.8151,-28.9075,-13.3584,-13.3584,-13.3584,-65.5279,-65.5279,-65.5279,-71.1206,-71.1206,-71.1206
2,0.315145,2.72619,-36.7391,-4.22684,-31.4388,66.08,16.4452,9.34997,-105.801,-52.143,-26.0715,10.3054,10.3054,10.3054,12.2527,12.2527,12.2527,-29.6471,-29.6471,-29.6471
2,7.62414,-12.247,-35.1239,-61.1344,-33.9429,-47.7362,13.9413,32.9772,-86.5624,-29.0245,-14.5123,6.09498,6.09498,6.09498,-85.6946,-85.6946,-85.6946,-52.7626,-52.7626,-52.7626
3,2.72998,24.8776,-44.4066,-26.6846,-60.5649,21.1679,-12.6777,14.9097,-79.8832,-58.3001,-29.15,11.5226,11.5226,11.5226,7.36563,7.36563,7.36563,-7.08915,-7.08915,-7.08915
2,-0.0595429,0.373258,-31.9402,-4.68247,-29.2837,65.1693,18.6002,9.30168,-105.001,-35.9807,-17.9903,12.0159,12.0159,12.0159,13.0561,13.0561,13.0561,-28.1708,-28.1708,-28.1708
2,-3.31953,7.48964,-52.5349,-54.3598,-42.9623,-34.1868,4.92185,32.7002,-84.2877,-35.0715,-17.5357,-69.1106,-69.1106,-69.1106,4.17365,4.17365,4.17365,-75.2436,-75.2436,-75.2436
4,35.0292,6.09725,-17.1027,-26.9066,-27.027,20.7216,20.8601,3.84986,-115.966,178.092,89.046,12.4553,12.4553,12.4553,18.859,18.859,18.859,19.667,19.667,19.667
3,-1.7537,33.0944,-32.1772,-29.0648,-58.1429,16.4079,-10.2559,18.0184,-77.8475,-70.2258,-35.1129,2.19211,2.19211,2.19211,3.98209,3.98209,3.98209,6.60379,6.60379,6.60379
2,-5.47519,7.796,-55.9495,-41.7548,-26.0687,-8.97345,21.8147,25.9474,-87.1621,-39.1895,-19.5947,-73.1887,-73.1887,-73.1887,-10.4991,-10.4991,-10.4991,-88.2798,-88.2798,-88.2798
3,42.6925,8.87077,14.9946,-10.5565,-56.9732,53.4222,-9.08636,36.8705,-23.5962,0.00831233,0.00415617,1.08369,1.08369,1.08369,-21.4415,-21.4415,-21.4415,-69.6208,-69.6208,-69.6208
2,0.226804,5.44616,-56.4613,-54.7949,-43.9013,-35.0534,3.98219,33.3881,-83.7181,-39.5741,-19.7871,-70.4757,-70.4757,-70.4757,18.4622,18.4622,18.4622,-76.4715,-76.4715,-76.4715
4,-9.85034,0.247615,-62.5878,-39.7419,-39.8385,-4.94801,8.04435,21.4697,-6.90735,13.5189,6.75943,-1.38739,-1.38739,-1.38739,-67.2271,-67.2271,-67.2271,-14.74,-14.74,-14.74
2,-1.86027,19.9557,-56.9958,-14.6128,-16.1744,45.31,31.7099,11.1502,-134.247,-89.8333,-44.9167,-50.9674,-50.9674,-50.9674,5.91998,5.91998,5.91998,24.648,24.648,24.648
3,3.15376,13.2329,-47.2226,-22.9533,-62.1243,28.6316,-14.237,18.7482,-75.5516,-52.7673,-26.3837,4.66989,4.66989,4.66989,6.42424,6.42424,6.42424,6.81665,6.81665,6.81665
2,-0.0116814,2.20241,-38.6058,-2.88452,-30.932,68.7646,16.9521,9.33946,-100.928,-51.4073,-25.7037,-1.15623,-1.15623,-1.15623,-0.944141,-0.944141,-0.944141,-29.4065,-29.4065,-29.4065
4,29.4413,-0.949278,-27.4169,-32.0947,-27.8721,10.3451,20.015,2.86076,-112.169,170.343,85.1716,5.60317,5.60317,5.60317,10.0469,10.0469,10.0469,15.5847,15.5847,15.5847
4,-3.46009,-0.0215912,-56.4061,-36.3266,-37.1234,1.88279,10.7599,15.389,0.365647,19.2927,9.64637,6.88267,6.88267,6.88267,-69.1715,-69.1715,-69.1715,3.02583,3.02583,3.02583
